xc,yc,zc,ux,uy,uz,state,szz,sxy,sxz,syz
27.5015,6.49563,2.5,0.00425032,-0.00173393,3.72414e-07,4,-85716.8,-49.8969,32.515,-4.35738
28.5009,6.49568,2.5,0.00254929,-0.00165586,1.81908e-07,4,-85626.2,-216.414,9.53138,-6.25222
29.5003,6.49571,2.5,0.00084971,-0.00162113,-1.17313e-07,4,-85541.1,-92.7166,-2.32117,-7.29744
0.50045,7.47731,2.5,0.000576818,-0.0461792,1.43519e-07,4,-295914,546.256,22.385,-15.3213
1.50135,7.4774,2.5,0.00177865,-0.0458778,-1.10716e-06,4,-300278,2560.81,5.91553,22.9154
2.50223,7.4776,2.5,0.0031802,-0.0451202,-9.99799e-07,4,-297835,6785.23,12.1917,1.41985
3.50308,7.47792,2.5,0.00499781,-0.0436309,1.42433e-07,4,-292090,12076,24.133,-13.4502
4.50388,7.47838,2.5,0.00738454,-0.0411497,-1.6092e-07,4,-287270,16676.4,-15.0589,-2.0086
5.5046,7.47898,2.5,0.0102888,-0.0376391,-2.80415e-07,4,-284222,20269.5,-10.9002,10.1762
6.50523,7.47968,2.5,0.013392,-0.0334317,5.54345e-07,4,-281260,23404.8,-8.80957,8.25874
7.50573,7.48043,2.5,0.0162123,-0.02914,1.44201e-06,4,-278843,25957.7,2.27843,-0.380044
8.50611,7.48121,2.5,0.0183797,-0.0253003,1.70781e-06,4,-274722,27818.6,-7.05545,-8.41748
9.5064,7.48205,2.5,0.0198426,-0.0220497,1.4006e-06,4,-264327,31749.6,5.41065,3.49637
10.5066,7.48298,2.5,0.0207537,-0.0192642,5.25648e-07,4,-248519,34651,-5.82137,6.19505
11.5068,7.48401,2.5,0.0212149,-0.0168907,-1.41156e-07,4,-239945,35914.5,-4.11751,-13.048
12.507,7.48515,2.5,0.0212979,-0.0149011,-7.72121e-08,4,-228772,38187,4.2886,-5.49915
13.5071,7.48635,2.5,0.0211291,-0.013147,-3.17984e-08,4,-211877,40955.8,-8.28674,-4.88402
14.5071,7.48756,2.5,0.0207751,-0.0115537,-5.25339e-08,4,-199487,42656.6,-7.19207,-3.47514
15.507,7.4887,2.5,0.0202515,-0.0101426,-8.89292e-08,4,-184224,43468.2,-9.42517,-2.62126
16.5068,7.48977,2.5,0.0195887,-0.00889023,-1.39328e-07,5,-165124,43332.2,-9.42707,-2.84298
17.5065,7.49078,2.5,0.0188095,-0.00776377,-1.82106e-07,4,-145223,43030.2,-10.5216,-1.99846
18.5062,7.49171,2.5,0.0179245,-0.00675983,-2.20544e-07,4,-130202,42078,-16.8263,0.280891
19.5057,7.49256,2.5,0.0169099,-0.00582545,-2.0208e-07,4,-113125,39856,-18.8662,1.29306
20.5052,7.49332,2.5,0.0156886,-0.00483426,4.90109e-09,4,-93111.9,28358.1,-2.91186,-12.408
21.5047,7.49393,2.5,0.0141926,-0.00379454,3.42584e-07,4,-77420.6,16301.3,11.7891,3.52715
22.5041,7.49441,2.5,0.0125059,-0.0028916,5.68063e-07,4,-66932.1,6716.94,30.8681,14.4691
23.5036,7.49476,2.5,0.0107834,-0.00222966,6.50494e-07,4,-63370.8,2480.63,33.1986,16.9226
24.503,7.49502,2.5,0.0090859,-0.00177059,5.5733e-07,4,-62067.1,677.395,10.4468,-11.7927
25.5025,7.49521,2.5,0.00741489,-0.00146084,3.36284e-07,4,-61623.4,-112.175,-6.9109,-12.576
26.5019,7.49534,2.5,0.0057612,-0.00125601,2.84014e-07,4,-61160.6,-269.51,-4.93452,-4.24876
27.5014,7.49543,2.5,0.00411616,-0.00112313,4.43751e-07,4,-60996.3,-258.576,8.77349,-3.85584
28.5008,7.49548,2.5,0.00247151,-0.001044,4.19913e-07,4,-61092.1,-270.125,-4.04053,3.92834
29.5003,7.4955,2.5,0.000824213,-0.00100815,1.44768e-07,4,-61176.5,-121.822,-9.1964,10.2393
0.500415,8.47506,2.5,0.0004674,-0.0491278,6.1176e-08,4,-272144,812.82,9.70796,2.44367
1.50124,8.47516,2.5,0.00141131,-0.0489042,-6.51588e-07,4,-276426,2009.72,25.9815,38.9794
2.50203,8.47539,2.5,0.00243169,-0.0483684,-6.33179e-07,4,-279254,4424.52,-0.410994,13.1999
3.50279,8.47575,2.5,0.0037059,-0.0473048,3.35684e-08,4,-274139,9489.62,5.44354,-26.111
4.5035,8.47627,2.5,0.00546277,-0.0453946,-2.15213e-07,4,-268136,14801.8,26.0422,-9.44798
5.50415,8.47694,2.5,0.00783284,-0.0423847,-5.13395e-07,4,-263299,18820.3,-1.32069,-5.35066
6.50473,8.47772,2.5,0.0107011,-0.0383239,1.006e-07,4,-260580,22499.5,-32.9966,-6.87886
7.50521,8.47856,2.5,0.0136633,-0.0336718,1.1184e-06,4,-256086,25855,25.1549,2.78579
8.50557,8.47945,2.5,0.0162201,-0.0291127,1.58104e-06,4,-250942,28357,7.84739,-8.67705
9.50584,8.48038,2.5,0.0180964,-0.0251205,1.39769e-06,4,-242329,29757.3,3.67311,-10.3604
10.5061,8.48138,2.5,0.0193329,-0.0217466,4.94846e-07,4,-229089,33938.2,-5.22461,4.14494
11.5062,8.48249,2.5,0.0200651,-0.0188808,-1.96164e-07,4,-216442,37901.1,-2.60872,-7.18804
12.5064,8.4837,2.5,0.0203708,-0.0164877,-5.90183e-08,4,-207498,41061.4,22.8709,2.54389
13.5065,8.48503,2.5,0.0203527,-0.0144533,-4.142e-08,4,-191151,45220.5,0.0850089,-0.765472
14.5065,8.48639,2.5,0.0201249,-0.0126336,-6.42685e-08,4,-175982,47823.1,-2.84124,-2.1037
15.5064,8.48771,2.5,0.0197237,-0.0110073,-1.11946e-07,4,-160111,49111,-7.47273,-3.56292
16.5063,8.48896,2.5,0.0191794,-0.00956793,-2.00533e-07,5,-140722,48610.1,-4.93185,-3.30288
17.506,8.49013,2.5,0.0185148,-0.00826903,-2.11188e-07,5,-120102,48375.9,-4.33034,4.7835
18.5056,8.49121,2.5,0.0177565,-0.00712358,-2.03994e-07,4,-100659,42752.6,-13.9415,18.8566
19.5052,8.49221,2.5,0.0167993,-0.00585636,-1.09196e-07,5,-77408,32992,-6.88039,5.96947
20.5048,8.49308,2.5,0.0153758,-0.00431778,9.35461e-08,5,-57444.2,18038.5,-8.30563,-3.85092
21.5042,8.49377,2.5,0.013621,-0.00295426,1.87639e-07,5,-40999.2,4327.79,3.78501,-7.68905
22.5037,8.49428,2.5,0.0118965,-0.00199615,1.70675e-07,4,-37769.4,696.055,23.9104,-15.6016
23.5033,8.49465,2.5,0.0102674,-0.00134651,1.59097e-07,4,-37333.5,-112.21,33.602,2.15088
24.5028,8.49492,2.5,0.0086829,-0.000907421,1.24298e-07,4,-36860.2,-226.719,23.5828,1.23565
25.5023,8.49511,2.5,0.0071165,-0.000607532,-4.23062e-08,4,-36695.6,-354.397,-8.51552,-8.52806
26.5018,8.49524,2.5,0.00554851,-0.000403467,-5.22573e-08,4,-36905.4,-393.865,-21.1188,-19.2418
27.5013,8.49533,2.5,0.00397158,-0.000266957,1.83192e-07,4,-36478.7,-268.045,-23.767,-10.3096
28.5008,8.49539,2.5,0.00238726,-0.000183331,2.99719e-07,4,-36600.5,-151.479,-22.7474,14.7004
29.5003,8.49542,2.5,0.00079673,-0.000144774,2.47507e-07,4,-36873.3,-65.6696,-8.7651,-4.19043
0.500372,9.47302,2.5,0.000377142,-0.0517143,-2.5263e-07,4,-248724,563.825,-3.88792,-1.54807
1.5011,9.47314,2.5,0.00112681,-0.0515135,-3.45641e-07,4,-252291,1680.87,-23.9428,23.1829
2.50181,9.4734,2.5,0.00188865,-0.0510808,-2.65905e-07,4,-256969,3300.33,38.0104,7.63566
3.50247,9.47381,2.5,0.0027639,-0.0502908,-2.56091e-08,4,-256628,7034.14,-2.16999,-25.3108
4.50308,9.47437,2.5,0.00396506,-0.0488745,-1.33331e-07,4,-249447,12333.2,-10.412,-30.3393
5.50365,9.47509,2.5,0.00572756,-0.0464834,-3.9733e-07,4,-243769,16906.2,-14.7756,-24.304
6.50416,9.47593,2.5,0.00813638,-0.0428882,-2.04926e-07,4,-239633,20579,-27.173,-9.48942
7.5046,9.47686,2.5,0.0109834,-0.0382478,6.00271e-07,4,-236392,24460,-26.7127,-6.45131
8.50494,9.47784,2.5,0.0138152,-0.0332028,1.31129e-06,5,-228039,26990.6,-3.58158,-5.23936
9.5052,9.47886,2.5,0.0162134,-0.028511,1.31693e-06,5,-220227,29911.3,-0.047973,1.12088
10.5054,9.47995,2.5,0.0180749,-0.0245597,5.56531e-07,5,-212499,34757.9,-2.75374,10.8596
11.5055,9.48113,2.5,0.0196143,-0.0213347,-3.4881e-08,5,-198123,40580.4,-0.917392,2.42407
12.5056,9.48241,2.5,0.0211428,-0.0187758,-1.50556e-09,5,-185266,43793,-0.0921114,-0.807298
13.5057,9.48383,2.5,0.0229675,-0.0167658,-3.76392e-08,5,-166200,44949.2,-1.73571,-3.12969
14.5058,9.48535,2.5,0.0251812,-0.0149622,-4.92831e-08,5,-154470,47350.5,5.24972,-5.81023
15.5057,9.48686,2.5,0.0275028,-0.0130934,-2.54544e-07,5,-131971,45835.1,2.72038,2.58621
16.5056,9.48828,2.5,0.0292515,-0.0109825,-1.7571e-07,5,-113944,45275.7,2.35567,0.402734
17.5054,9.48962,2.5,0.0296687,-0.00869016,1.95621e-07,5,-89110.3,40742.4,-1.75519,3.44955
18.5051,9.49085,2.5,0.0278207,-0.00598229,5.05953e-07,5,-72375.5,37331.4,-1.1162,4.27463
19.5046,9.49203,2.5,0.0226912,-0.00258336,6.47121e-07,5,-43823.8,25545.6,-9.85905,0.489132
20.5041,9.49305,2.5,0.0165275,-0.00135258,5.54273e-07,5,-14100.4,4339.06,-0.168355,2.3544
21.5037,9.49376,2.5,0.0128838,-0.00158812,4.95697e-07,5,-10422.1,1757.5,11.3255,5.35474
22.5033,9.49428,2.5,0.0111738,-0.000879906,2.9633e-07,5,-10448.8,664.914,17.3548,0.0899403
23.5029,9.49466,2.5,0.00970444,-0.000292411,7.81806e-08,4,-12308.2,81.8025,1.71597,-13.4518
24.5025,9.49493,2.5,0.0082646,0.000137298,-4.56799e-08,4,-12387.7,-288.962,-4.77565,5.21797
25.5021,9.49513,2.5,0.00680947,0.000446846,-1.77487e-07,4,-12050,-255.845,-1.53656,10.5052
26.5016,9.49527,2.5,0.0053273,0.000669351,-1.5986e-07,4,-12414.3,-186.929,-14.3041,-2.09417
27.5012,9.49536,2.5,0.00382027,0.000820017,1.73586e-08,4,-12183.3,-158.348,-37.7193,-5.86528
28.5007,9.49542,2.5,0.00229816,0.000911588,1.27911e-07,4,-12201.7,13.5878,-23.3723,4.16049
29.5002,9.49545,2.5,0.000767148,0.000955054,2.11045e-07,4,-12319.6,47.8977,-4.72148,9.04058
0.500612,0.498202,3.5,0.00314218,-0.0046093,-1.37065e-06,4,-429425,488.343,9.39083,-15.0861
1.50181,0.498225,3.5,0.00905556,-0.00425955,-2.57665e-06,4,-431650,2165.56,33.3874,2.8797
2.50292,0.498262,3.5,0.0139929,-0.00368516,-6.71217e-07,4,-439110,4339.72,20.311,15.7235
3.50394,0.498296,3.5,0.0177062,-0.00310957,-7.52202e-08,4,-452487,5239.05,1.95375,19.8764
4.50488,0.498316,3.5,0.0203318,-0.00268394,-8.88877e-08,4,-466279,3000.79,-16.5999,3.75714
5.50578,0.498325,3.5,0.022207,-0.0023956,2.02846e-07,4,-460714,1419.39,-4.58719,-8.89151
6.50665,0.498342,3.5,0.023588,-0.00216498,-5.12233e-07,4,-451184,1962.52,14.2609,-13.1453
7.50747,0.498376,3.5,0.0245651,-0.00196568,-5.09657e-07,4,-444103,2088.69,-14.4257,0.83927
8.50819,0.498436,3.5,0.0251836,-0.00179697,3.09013e-07,4,-436726,1768.71,14.0779,2.89629
9.50878,0.49852,3.5,0.0254878,-0.0016411,1.96453e-07,4,-427319,1922.82,-14.6874,-8.60895
10.5092,0.498621,3.5,0.0255008,-0.00148622,-8.24695e-08,4,-419900,2323.08,-9.1721,-5.5715
11.5094,0.498726,3.5,0.0252448,-0.00133716,-1.68011e-07,4,-406151,2208.42,-2.33256,-6.70939
12.5095,0.498824,3.5,0.0247536,-0.00120186,-1.58645e-07,4,-391728,2276.86,19.7732,-5.8127
13.5094,0.498905,3.5,0.0240554,-0.00108561,-1.33933e-07,4,-381244,2137.66,17.7378,6.03172
14.5092,0.498974,3.5,0.0231802,-0.000986351,-1.02067e-07,4,-370943,2134.02,-0.957223,8.24229
15.509,0.499039,3.5,0.0221685,-0.00089849,-8.57491e-08,4,-354714,2252.9,-5.38469,2.01223
16.5086,0.499102,3.5,0.0210614,-0.000820206,-1.1895e-07,4,-335650,2328.23,-3.94208,3.94904
17.5082,0.499162,3.5,0.0198785,-0.000750583,-1.67982e-07,4,-318923,2419.58,-6.25114,4.80283
18.5077,0.499219,3.5,0.0186245,-0.000688205,-2.06889e-07,4,-304507,2511.79,-4.38973,2.77138
19.5072,0.499272,3.5,0.0173032,-0.00063272,-1.72724e-07,4,-292261,2594.63,-3.66339,0.687638
20.5067,0.499319,3.5,0.0159174,-0.000583144,-6.51733e-08,4,-281662,2654.57,-5.03127,0.692615
21.506,0.49936,3.5,0.014464,-0.000536772,1.16409e-07,4,-272453,2359,2.01382,-0.317498
22.5054,0.499394,3.5,0.0129348,-0.0004933,3.78248e-07,4,-264410,1720.59,9.59424,-2.54636
23.5047,0.499423,3.5,0.0113326,-0.00045545,6.04187e-07,4,-257029,1201.48,7.38282,-0.68101
24.504,0.499445,3.5,0.0096719,-0.000424472,6.52737e-07,4,-250776,829.124,9.39646,1.5703
25.5033,0.499462,3.5,0.00796664,-0.000400427,4.55062e-07,4,-245740,567.525,6.33619,1.54818
26.5026,0.499475,3.5,0.0062283,-0.000382759,6.64789e-08,4,-242022,467.023,0.278384,1.17643
27.5018,0.499484,3.5,0.00446555,-0.000370127,-4.12541e-07,4,-239319,362.462,-2.19793,-0.383382
28.5011,0.499489,3.5,0.00268588,-0.000362004,-8.98594e-07,4,-237506,236.577,-0.321089,-1.39106
29.5004,0.499492,3.5,0.000896359,-0.000358155,-1.20963e-06,4,-236573,81.4919,0.209228,-1.98886
0.500599,1.49469,3.5,0.00285913,-0.0134769,-1.9256e-06,4,-408523,1806.91,8.17436,-50.5326
1.50177,1.49475,3.5,0.00832376,-0.0125378,-2.70212e-06,4,-412155,6399.79,-1.3362,-1.44285
2.50289,1.49485,3.5,0.0131015,-0.0109807,-9.30994e-07,4,-417845,11210.5,10.8288,27.4439
3.50392,1.49495,3.5,0.0169337,-0.00934389,-3.00063e-07,4,-424911,12946.1,0.204527,33.0256
4.50488,1.49502,3.5,0.0197733,-0.00804483,-3.44123e-07,4,-435450,9225.54,4.22998,-13.6334
5.50577,1.49506,3.5,0.021793,-0.0071381,-1.12872e-08,4,-437565,5332.17,1.78585,-49.4941
6.50662,1.49511,3.5,0.023254,-0.00644095,-5.91707e-07,4,-427557,5674.96,9.38336,-4.57082
7.50741,1.49522,3.5,0.0243015,-0.00583628,-4.47042e-07,4,-418604,6659.27,-37.9522,25.1565
8.5081,1.4954,3.5,0.0249668,-0.00531078,4.25642e-07,4,-412210,6208.9,-6.44337,8.4852
9.50866,1.49565,3.5,0.0252874,-0.00483545,3.30371e-07,4,-403525,5981.73,-18.4841,-20.1326
10.5091,1.49594,3.5,0.0253103,-0.00437481,9.15661e-08,4,-395279,6513.85,-2.3142,-18.0154
11.5093,1.49624,3.5,0.0250724,-0.00393257,-3.34828e-08,4,-381814,6748.26,0.784259,-15.6373
12.5094,1.49653,3.5,0.0246079,-0.0035296,-7.49218e-08,4,-367313,7048.91,7.96346,-6.78335
13.5093,1.49678,3.5,0.0239377,-0.00317966,-9.22854e-08,4,-356518,6949.29,3.46084,12.9025
14.5092,1.49699,3.5,0.023084,-0.0028809,-8.64959e-08,4,-346761,6965.26,0.886807,12.563
15.5089,1.49718,3.5,0.0220914,-0.00261877,-2.9008e-08,4,-330005,7097.22,3.31182,-4.27304
16.5086,1.49737,3.5,0.0210036,-0.00238452,1.09785e-08,4,-311248,7201.59,-2.04763,-0.644461
17.5082,1.49755,3.5,0.0198379,-0.0021749,-2.7331e-08,4,-294569,7403.12,-6.20054,5.72471
18.5077,1.49773,3.5,0.0185992,-0.0019872,-1.006e-07,4,-280111,7612.54,-9.1896,5.12578
19.5072,1.49788,3.5,0.0172913,-0.00181962,-1.3074e-07,4,-267663,7767.92,-7.62664,1.61077
20.5066,1.49803,3.5,0.0159119,-0.00166773,-7.13297e-08,4,-256742,7392.21,-4.16774,-0.870982
21.506,1.49815,3.5,0.0144542,-0.00152615,9.21293e-08,4,-247209,6241.46,3.20044,-1.70489
22.5053,1.49825,3.5,0.0129183,-0.00139588,3.5275e-07,4,-238843,4969.88,9.14001,-0.29089
23.5047,1.49834,3.5,0.0113142,-0.00128409,6.25165e-07,4,-231587,3841.31,8.07941,0.435331
24.504,1.4984,3.5,0.00965463,-0.0011951,7.34645e-07,4,-225659,2975.49,7.4385,0.647823
25.5033,1.49846,3.5,0.0079525,-0.00112746,5.56654e-07,4,-220874,2308.68,5.0902,2.38125
26.5025,1.49849,3.5,0.00621804,-0.0010774,1.48599e-07,4,-217246,1805,0.0952982,2.24659
27.5018,1.49852,3.5,0.00445905,-0.00104117,-3.76642e-07,4,-214552,1363.78,-0.948424,-0.898005
28.5011,1.49853,3.5,0.00268254,-0.00101733,-8.92286e-07,4,-212663,868.275,-1.05124,-2.97035
29.5004,1.49854,3.5,0.000895381,-0.00100565,-1.21619e-06,4,-211668,299.592,-0.184188,-3.79609
0.500577,2.49135,3.5,0.00238621,-0.021463,-2.38152e-06,4,-391269,3379.51,-13.5556,-42.1882
1.50172,2.49144,3.5,0.00708201,-0.0202152,-2.7062e-06,4,-394404,9719.99,1.90592,-5.84988
2.50282,2.49158,3.5,0.0115187,-0.0180752,-1.29703e-06,4,-397096,14620.7,5.05798,6.37716
3.50387,2.49173,3.5,0.0154482,-0.0156396,-7.65701e-07,4,-398925,16585.2,18.3829,6.48593
4.50485,2.49185,3.5,0.0186223,-0.0134782,-8.22052e-07,4,-402878,14775.6,5.47874,-8.17638
5.50575,2.49195,3.5,0.0209523,-0.0118527,-3.71921e-07,4,-411105,10578.4,-6.4227,-30.1449
6.50656,2.49206,3.5,0.0225959,-0.0106385,-4.61701e-07,4,-405623,9493.39,13.123,-12.0504
7.50729,2.49225,3.5,0.0237638,-0.00960556,-1.06453e-07,4,-394115,11051.9,-12.4533,3.52829
8.50792,2.49255,3.5,0.0245223,-0.00868025,6.81703e-07,4,-386811,11420.6,-34.2158,-3.75629
9.50843,2.49294,3.5,0.0248927,-0.0078591,6.11754e-07,4,-380172,10636.4,-2.49078,-8.898
10.5088,2.49341,3.5,0.0249433,-0.00710037,2.95307e-07,4,-370504,11250.8,-10.5026,-19.1211
11.5091,2.49389,3.5,0.0247431,-0.00638098,8.8518e-08,4,-357973,11601.9,-11.3082,-14.9001
12.5092,2.49435,3.5,0.0243285,-0.00571792,1.47487e-08,4,-343198,12225.1,-10.1701,-3.25285
13.5092,2.49477,3.5,0.0237109,-0.00513051,-2.23211e-08,4,-331640,12434.6,-7.85931,11.2525
14.509,2.49513,3.5,0.022901,-0.0046265,-4.4712e-08,4,-322628,12443.6,-1.72702,15.1103
15.5088,2.49546,3.5,0.0219447,-0.00418958,-1.84831e-08,4,-305363,12387.1,2.93686,7.91826
16.5084,2.49578,3.5,0.0208915,-0.00379974,3.95942e-08,4,-286897,12511.2,2.01926,2.91868
17.508,2.49608,3.5,0.0197577,-0.00344868,3.53924e-08,4,-270255,12717.9,-3.3468,-0.352506
18.5076,2.49637,3.5,0.018548,-0.00313369,-5.456e-08,4,-255659,12919.1,-11.9402,2.01456
19.5071,2.49664,3.5,0.0172613,-0.00284935,-1.27096e-07,4,-242677,12680.2,-8.18736,-0.395256
20.5065,2.49687,3.5,0.015889,-0.00258769,-7.8252e-08,4,-231119,11254.5,-1.59457,-3.36148
21.5059,2.49708,3.5,0.0144281,-0.00234731,9.14483e-08,4,-221172,9799.46,1.70665,-1.99543
22.5053,2.49725,3.5,0.0128904,-0.00213545,3.70802e-07,4,-212997,8415.41,7.30337,-1.05017
23.5046,2.49739,3.5,0.0112902,-0.00195834,6.84961e-07,4,-206099,7256.33,7.8779,-1.6808
24.5039,2.4975,3.5,0.00963715,-0.00181754,8.59816e-07,4,-200180,6023.03,8.6084,0.557154
25.5032,2.49758,3.5,0.00793997,-0.0017108,7.39877e-07,4,-195467,4745.39,5.69914,5.10483
26.5025,2.49764,3.5,0.00620877,-0.00163145,3.1657e-07,4,-191973,3679.06,1.83562,4.04585
27.5018,2.49769,3.5,0.0044522,-0.00157317,-2.85988e-07,4,-189264,2664.45,-1.15,-0.489036
28.5011,2.49771,3.5,0.00267803,-0.00153402,-8.73414e-07,4,-187320,1586.75,-3.31964,-5.58931
29.5004,2.49773,3.5,0.000893749,-0.00151443,-1.23428e-06,4,-186297,521.967,-0.790076,-7.17722
0.50055,3.48818,3.5,0.0018549,-0.0283343,-2.39004e-06,4,-376418,4185.61,-7.63128,-7.50273
1.50165,3.48828,3.5,0.00563983,-0.0270886,-2.75283e-06,4,-376066,11089.4,-26.254,-16.9559
2.50274,3.48845,3.5,0.00954982,-0.0248191,-1.68668e-06,4,-375898,15193.3,10.6543,-12.3018
3.5038,3.48864,3.5,0.0134136,-0.0219705,-1.13244e-06,4,-374717,17306.8,30.1504,-6.27975
4.50479,3.48883,3.5,0.0168835,-0.0191062,-1.0848e-06,4,-375357,17885,12.3233,-9.41487
5.50568,3.48901,3.5,0.0196363,-0.0166886,-5.33815e-07,4,-379208,16101.6,-1.33103,-15.0409
6.50644,3.48921,3.5,0.021595,-0.0148315,-1.16464e-07,4,-384229,13872.9,12.1789,-11.7351
7.5071,3.48949,3.5,0.0229395,-0.0133147,4.57914e-07,4,-371774,14947.9,25.2138,-10.2199
8.50766,3.4899,3.5,0.0238332,-0.0119513,9.75395e-07,4,-360925,16861.2,-0.179341,-13.6331
9.50811,3.49042,3.5,0.0243097,-0.0107421,7.48101e-07,4,-355814,16411.8,-6.98533,-10.9513
10.5085,3.49102,3.5,0.0244273,-0.0096784,3.03039e-07,4,-346718,16255.5,-17.6131,-20.252
11.5087,3.49165,3.5,0.0242816,-0.00869803,9.93673e-08,4,-334445,17098.6,-16.302,-16.0428
12.5089,3.49228,3.5,0.023929,-0.00778319,3.87443e-08,4,-318958,17644.1,-15.5581,-6.01774
13.5089,3.49286,3.5,0.0233793,-0.00695632,9.82302e-09,4,-307218,17961.8,-6.08979,1.21436
14.5088,3.49339,3.5,0.0226345,-0.00623766,-9.92397e-09,4,-298065,18135.4,-0.299148,4.44753
15.5086,3.49387,3.5,0.0217344,-0.00561962,-4.57987e-09,4,-280875,17996.5,-0.655493,10.8721
16.5083,3.49432,3.5,0.0207297,-0.00507238,3.40752e-08,4,-262568,18231.1,0.489966,4.57662
17.5079,3.49475,3.5,0.0196402,-0.00457785,1.41934e-08,4,-245873,18437.5,-6.19178,-4.23727
18.5074,3.49515,3.5,0.0184687,-0.00413089,-8.84826e-08,4,-230785,18498.3,-11.1158,-0.0270201
19.5069,3.49553,3.5,0.0172064,-0.00372192,-1.55583e-07,4,-216976,17075.4,-5.79572,1.11861
20.5064,3.49586,3.5,0.015846,-0.0033456,-1.01515e-07,4,-205028,15817.9,-1.67016,-0.749159
21.5058,3.49615,3.5,0.0143946,-0.00301018,9.28568e-08,4,-195224,14355.5,2.00317,-1.45044
22.5051,3.49639,3.5,0.0128674,-0.00272598,4.14149e-07,4,-187214,12664.7,6.23564,0.834341
23.5045,3.49658,3.5,0.0112779,-0.00249069,7.73556e-07,4,-180316,11342.5,7.83364,-1.79556
24.5038,3.49673,3.5,0.00963438,-0.00229898,1.03467e-06,4,-174023,9861.57,9.57154,-1.32901
25.5031,3.49685,3.5,0.00794156,-0.00215171,1.0356e-06,4,-169333,7803.58,12.5181,10.4207
26.5024,3.49693,3.5,0.00620753,-0.00204266,6.25976e-07,4,-165969,5776.54,5.75717,11.8998
27.5017,3.49698,3.5,0.00444645,-0.00196256,-1.11067e-07,4,-163258,3736.7,-1.70999,2.1223
28.501,3.49702,3.5,0.0026715,-0.00190923,-8.25469e-07,4,-161445,1990.23,-2.39924,-6.03139
29.5003,3.49704,3.5,0.000890952,-0.00188276,-1.20381e-06,4,-160560,607.739,0.866302,-5.66191
0.500524,4.48519,3.5,0.00137055,-0.0340787,-1.91665e-06,4,-360936,3531.43,0.779042,13.4252
1.50158,4.48529,3.5,0.00426625,-0.0330475,-2.78601e-06,4,-357814,9832.07,-12.1968,-8.04068
2.50264,4.48547,3.5,0.00752177,-0.0310144,-2.19483e-06,4,-354239,14148.3,-18.496,-21.4216
3.50368,4.48569,3.5,0.0110925,-0.0281645,-1.20646e-06,4,-352431,16866.1,-10.9424,-10.5059
4.50466,4.48595,3.5,0.0146666,-0.0249056,-7.63725e-07,4,-351073,18811.7,-22.4146,0.194473
5.50553,4.48624,3.5,0.0178045,-0.0217659,-4.39021e-07,4,-351699,19549.9,-7.93622,-1.37239
6.50626,4.48656,3.5,0.020188,-0.0191345,2.40739e-07,4,-355108,18610.1,10.7561,-16.9646
7.50685,4.48695,3.5,0.0218126,-0.017016,1.07066e-06,4,-353502,19224.2,7.0541,-24.5234
8.50734,4.48746,3.5,0.0228886,-0.0151817,1.30798e-06,4,-336867,21192.8,4.20919,-14.548
9.50774,4.48807,3.5,0.0235327,-0.0135444,7.96503e-07,4,-329793,22618.3,16.9035,0.504904
10.5081,4.48877,3.5,0.0237723,-0.0121336,2.5064e-07,4,-323684,21976,11.58,-4.2537
11.5084,4.48953,3.5,0.0237027,-0.0108866,6.20724e-08,4,-310592,22279.6,-13.2646,-11.2256
12.5085,4.49031,3.5,0.0234196,-0.00972965,1.64768e-08,4,-295039,23134.6,-8.36925,-14.1861
13.5086,4.49106,3.5,0.0229482,-0.00866713,1.72713e-09,4,-283003,23834.5,-2.14361,-10.5639
14.5085,4.49176,3.5,0.0222853,-0.00772987,-1.89302e-08,4,-273299,23918.5,-0.873991,-4.35078
15.5083,4.4924,3.5,0.0214609,-0.00692104,-4.40921e-08,4,-256593,23829.1,-4.84647,-3.89434
16.508,4.49299,3.5,0.0205201,-0.00620935,-3.44697e-08,4,-238272,24193.7,-1.53755,-0.535029
17.5076,4.49355,3.5,0.0194863,-0.00556764,-3.75587e-08,4,-221300,24598.5,-6.49387,1.1203
18.5072,4.49408,3.5,0.0183601,-0.00498179,-1.02502e-07,4,-205193,23669.2,-6.13533,1.61488
19.5067,4.49456,3.5,0.0171306,-0.00444272,-1.47137e-07,4,-191106,22563.4,-4.958,3.90964
20.5062,4.495,3.5,0.0157985,-0.00395589,-9.80098e-08,4,-179468,21283.9,-1.29088,7.10113
21.5056,4.49537,3.5,0.0143778,-0.00353226,1.09289e-07,4,-169182,20355.1,3.92808,7.40238
22.505,4.49567,3.5,0.0128742,-0.00317593,4.90075e-07,4,-160836,18667.2,10.7168,9.0569
23.5043,4.49591,3.5,0.0112882,-0.00287863,8.82678e-07,4,-153878,16160,10.2683,2.41539
24.5037,4.4961,3.5,0.00963509,-0.00262896,1.15926e-06,4,-146173,12333.3,11.8475,-4.22173
25.503,4.49624,3.5,0.00793164,-0.00242528,1.26579e-06,4,-142055,8170.81,15.4233,5.79843
26.5023,4.49634,3.5,0.00618911,-0.00226906,1.03594e-06,4,-139117,4881.1,20.6618,19.9608
27.5017,4.49641,3.5,0.00442461,-0.00215968,3.65483e-07,4,-136862,2690.35,5.89094,4.87247
28.501,4.49645,3.5,0.00265399,-0.00209195,-3.90547e-07,4,-135500,1269.82,-1.324,4.18387
