xc,yc,zc,ux,uy,uz,state,szz,sxy
0.5005,5.48239,5.5,0.000499652,-0.0176133,-1.30463e-09,5,-321346,1097.31
1.50151,5.48248,5.5,0.00150538,-0.0175239,-5.7241e-10,5,-320639,3192.51
2.50252,5.48265,5.5,0.00252001,-0.0173495,2.50237e-10,4,-319846,5048.41
3.50352,5.48291,5.5,0.00352201,-0.017094,6.94149e-10,4,-319799,6526.29
4.50447,5.48324,5.5,0.00446811,-0.0167611,1.07502e-09,5,-321075,7508.78
5.50531,5.48364,5.5,0.00530725,-0.0163622,1.03656e-09,5,-323876,7828.1
6.506,5.48409,5.5,0.00599913,-0.0159076,-9.24486e-11,4,-327932,7902.41
7.50654,5.48461,5.5,0.00653974,-0.0153912,-5.61374e-10,4,-330499,9194.42
8.50697,5.4852,5.5,0.0069713,-0.0147953,-5.23531e-11,4,-326497,11501.4
9.50734,5.48589,5.5,0.00733535,-0.0141076,1.00411e-10,4,-321394,13677.7
10.5077,5.48668,5.5,0.00765022,-0.0133243,1.01619e-10,4,-310635,16193.2
11.5079,5.48754,5.5,0.00791264,-0.0124561,5.94887e-11,4,-299820,18709.8
12.5081,5.48846,5.5,0.00809812,-0.01154,2.13218e-11,4,-286864,20599.8
13.5082,5.48937,5.5,0.00817878,-0.0106266,5.1082e-12,4,-273815,21784.2
14.5081,5.49024,5.5,0.00813482,-0.00975925,2.57598e-11,4,-260333,22046.9
15.508,5.49104,5.5,0.00796866,-0.00895587,3.31599e-11,4,-242931,22005.1
16.5077,5.49179,5.5,0.00769933,-0.00821114,-8.46298e-12,0,-222685,21801.9
17.5073,5.49249,5.5,0.00734785,-0.00751168,-5.64161e-11,0,-201957,21130.1
18.5069,5.49315,5.5,0.00692811,-0.00685488,-5.99963e-11,0,-182322,19324.5
19.5064,5.49375,5.5,0.00644769,-0.00625304,-5.50898e-11,0,-164348,16515.6
20.5059,5.49428,5.5,0.00591443,-0.00572043,-6.59061e-11,0,-148691,12822.2
21.5053,5.49473,5.5,0.00533938,-0.00526787,-5.76866e-11,0,-135940,8681.46
22.5047,5.4951,5.5,0.00473535,-0.00489918,-2.70934e-11,0,-126267,4765.51
23.5041,5.49539,5.5,0.00411407,-0.00461022,-4.02853e-12,0,-119342,1625.71
24.5035,5.49561,5.5,0.00348414,-0.00439124,7.04137e-12,0,-114564,-510.593
25.5029,5.49577,5.5,0.00285075,-0.00423035,1.53181e-11,0,-111333,-1684.16
26.5022,5.49588,5.5,0.00221654,-0.00411611,1.67194e-11,0,-109183,-2069.56
27.5016,5.49596,5.5,0.00158262,-0.00403893,5.83957e-12,0,-107797,-1869.01
28.5009,5.49601,5.5,0.000949262,-0.00399149,-2.62301e-12,0,-106970,-1272.42
29.5003,5.49603,5.5,0.000316364,-0.00396898,7.8571e-13,0,-106584,-448.752
0.500476,6.47976,5.5,0.000476422,-0.0202425,-8.55928e-10,5,-298710,915.272
1.50143,6.47984,5.5,0.00143131,-0.0201579,-3.12606e-10,5,-298106,2802.2
2.50239,6.48002,5.5,0.00238564,-0.0199791,2.7842e-10,4,-297291,4795.33
3.50332,6.48031,5.5,0.00332092,-0.0196919,7.5766e-10,4,-297076,6718.61
4.5042,6.48071,5.5,0.00420391,-0.0192888,8.4775e-10,5,-297716,8359.17
5.50499,6.48122,5.5,0.00499313,-0.0187808,6.93613e-10,5,-299750,9443.33
6.50565,6.4818,5.5,0.00565148,-0.0181959,-1.15085e-10,4,-303587,10101.9
7.50617,6.48244,5.5,0.00616638,-0.0175604,-6.39318e-10,4,-307510,10915.4
8.50657,6.48313,5.5,0.00656638,-0.0168748,-1.90643e-10,4,-304778,13115.8
9.50689,6.48388,5.5,0.0068928,-0.0161151,6.15141e-11,4,-299111,15623.1
10.5072,6.48474,5.5,0.00717085,-0.0152585,1.02258e-10,4,-289484,18239.1
11.5074,6.4857,5.5,0.00740923,-0.0143001,7.72369e-11,4,-277458,21195
12.5076,6.48674,5.5,0.00759365,-0.0132634,5.65804e-11,4,-264409,23734.9
13.5077,6.4878,5.5,0.00769377,-0.0121962,4.45227e-11,4,-249914,25726.1
14.5077,6.48884,5.5,0.00767911,-0.011161,2.5769e-11,4,-236259,26593.9
15.5075,6.48981,5.5,0.00754546,-0.01019,2.50751e-11,4,-217889,26492.1
16.5073,6.49072,5.5,0.00730739,-0.0092835,6.12704e-12,4,-197834,25948.4
17.507,6.49156,5.5,0.00698062,-0.00843637,-4.15866e-11,0,-175926,24774.1
18.5066,6.49235,5.5,0.00658112,-0.00764509,-5.70663e-11,0,-155251,22778.4
19.5061,6.49308,5.5,0.00611848,-0.00692079,-5.27518e-11,0,-136148,19446.6
20.5056,6.49372,5.5,0.00560146,-0.00628248,-5.67779e-11,0,-119592,14707.6
21.505,6.49425,5.5,0.0050435,-0.0057474,-5.19314e-11,0,-106719,9262.18
22.5045,6.49468,5.5,0.00446112,-0.00532054,-3.33917e-11,0,-97785.5,4344.99
23.5039,6.49501,5.5,0.00386782,-0.0049934,-1.87216e-11,0,-92017.1,731.537
24.5033,6.49525,5.5,0.00327144,-0.00475009,-6.19124e-13,0,-88400.2,-1458.53
25.5027,6.49543,5.5,0.0026751,-0.00457373,1.83455e-11,0,-86116,-2492.47
26.5021,6.49555,5.5,0.00207963,-0.00444966,2.36439e-11,0,-84669.9,-2678.53
27.5015,6.49563,5.5,0.00148495,-0.00436632,1.0567e-11,0,-83768.7,-2280.44
28.5009,6.49568,5.5,0.000890794,-0.00431529,-2.30846e-13,0,-83243.5,-1506.91
29.5003,6.49571,5.5,0.000296905,-0.00429112,4.3349e-12,0,-83001.4,-524.599
0.50045,7.47731,5.5,0.000449946,-0.022689,-3.38974e-10,5,-275798,821.648
1.50135,7.4774,5.5,0.00134553,-0.0225996,3.91027e-11,5,-275436,2607.06
2.50223,7.4776,5.5,0.00222585,-0.0224043,2.63624e-10,4,-275069,4660.43
3.50308,7.47792,5.5,0.0030764,-0.0220812,3.4304e-10,4,-274791,6900.17
4.50388,7.47838,5.5,0.00387773,-0.0216158,1.29929e-10,5,-275116,8956.02
5.5046,7.47898,5.5,0.00460354,-0.0210159,1.59155e-10,5,-276509,10737.6
6.50523,7.47968,5.5,0.00522587,-0.0203208,1.98592e-10,4,-279531,12027.7
7.50573,7.48043,5.5,0.0057252,-0.0195743,-2.19432e-10,4,-283479,12690.7
8.50611,7.48121,5.5,0.00610735,-0.0187915,-1.89156e-10,4,-283022,14312.4
9.5064,7.48205,5.5,0.00640266,-0.0179504,3.72924e-11,4,-277250,17129.3
10.5066,7.48298,5.5,0.00664148,-0.0170219,9.21686e-11,4,-268433,20125.4
11.5068,7.48401,5.5,0.00684581,-0.0159874,8.10513e-11,4,-255436,23143.6
12.507,7.48515,5.5,0.0070148,-0.0148517,8.76707e-11,4,-243687,26243.3
13.5071,7.48635,5.5,0.00712728,-0.0136455,8.00323e-11,4,-226157,28889.7
14.5071,7.48756,5.5,0.00714348,-0.0124428,2.92402e-11,4,-212724,30898.2
15.507,7.4887,5.5,0.00704159,-0.0113011,1.71865e-11,4,-193154,31231.9
16.5068,7.48977,5.5,0.00683335,-0.0102272,1.89778e-11,4,-172029,30423.2
17.5065,7.49078,5.5,0.00653298,-0.00922414,-1.06647e-11,0,-149508,28527.4
18.5062,7.49171,5.5,0.00615781,-0.00829146,-4.05586e-11,0,-127909,26010.9
19.5057,7.49256,5.5,0.00571707,-0.00743599,-6.38028e-11,0,-107175,22432.9
20.5052,7.49332,5.5,0.00521934,-0.00668449,-6.49274e-11,0,-88967.2,16193.5
21.5047,7.49393,5.5,0.00468304,-0.00606819,-4.19357e-11,0,-76178.5,8893.43
22.5041,7.49441,5.5,0.00413113,-0.00559215,-2.91304e-11,0,-68660.3,2976.98
23.5036,7.49476,5.5,0.00357812,-0.00523735,-1.85648e-11,0,-64685.6,-603.623
24.503,7.49502,5.5,0.00302725,-0.00497802,3.1195e-12,0,-62454.3,-2442.75
25.5025,7.49521,5.5,0.00247785,-0.00479196,1.72889e-11,0,-61156.4,-3110.26
26.5019,7.49534,5.5,0.00192862,-0.00466179,2.37927e-11,0,-60376.8,-3018.15
27.5014,7.49543,5.5,0.00137869,-0.00457459,1.19718e-11,0,-59907.8,-2442.43
28.5008,7.49548,5.5,0.000827756,-0.00452125,-1.39471e-12,0,-59640.5,-1571.22
29.5003,7.4955,5.5,0.000276019,-0.00449599,4.72151e-13,0,-59519,-540.503
0.500415,8.47506,5.5,0.000415466,-0.0249407,6.58223e-11,5,-252831,819.592
1.50124,8.47516,5.5,0.00123749,-0.0248373,2.75461e-10,5,-252840,2642.66
2.50203,8.47539,5.5,0.00203374,-0.0246138,1.87061e-10,4,-252851,4767.25
3.50279,8.47575,5.5,0.00279156,-0.0242502,-9.05381e-11,4,-252750,7119.2
4.5035,8.47627,5.5,0.00350143,-0.023731,-4.46788e-10,5,-252964,9455.31
5.50415,8.47694,5.5,0.00415215,-0.0230618,-2.41451e-10,5,-254015,11713.4
6.50473,8.47772,5.5,0.00472769,-0.0222821,3.77171e-10,5,-256031,13521.3
7.50521,8.47856,5.5,0.00520605,-0.0214374,2.01944e-10,4,-258990,14495.4
8.50557,8.47945,5.5,0.00557185,-0.0205536,-1.02955e-10,4,-261092,15579.5
9.50584,8.48038,5.5,0.00584274,-0.0196217,4.8703e-12,4,-255346,18163.6
10.5061,8.48138,5.5,0.00605037,-0.0186151,9.27912e-11,4,-247375,21502.8
11.5062,8.48249,5.5,0.00622031,-0.0175112,9.68364e-11,4,-235065,24855.5
12.5064,8.4837,5.5,0.00636648,-0.0162961,9.86131e-11,4,-221839,28265.2
13.5065,8.48503,5.5,0.00647962,-0.0149737,8.63502e-11,4,-204670,31791
14.5065,8.48639,5.5,0.0065191,-0.0136086,4.65361e-11,4,-189418,34701.9
15.5064,8.48771,5.5,0.00644843,-0.0122859,1.89666e-11,4,-168411,35457.7
16.5063,8.48896,5.5,0.00626985,-0.0110377,1.525e-11,4,-145983,34775.6
17.506,8.49013,5.5,0.00599791,-0.00987158,1.05146e-11,0,-122093,32194.3
18.5056,8.49121,5.5,0.0056469,-0.0087942,-1.95186e-11,0,-100735,28429.6
19.5052,8.49221,5.5,0.00523013,-0.00779491,-6.83286e-11,0,-77063.3,25995.7
20.5048,8.49308,5.5,0.0047516,-0.00691515,-8.78251e-11,0,-56005.9,16567.2
21.5042,8.49377,5.5,0.00424339,-0.00622604,-5.44687e-11,0,-43921.3,6083.24
22.5037,8.49428,5.5,0.00374348,-0.00571888,-2.51214e-11,0,-39830.5,719.129
23.5033,8.49465,5.5,0.00325177,-0.00534893,-8.65689e-12,0,-37945.2,-1836.93
24.5028,8.49492,5.5,0.00276216,-0.0050811,1.51333e-11,0,-37038.2,-2859.3
25.5023,8.49511,5.5,0.00227011,-0.0048895,2.00498e-11,0,-36548,-3032.07
26.5018,8.49524,5.5,0.00177332,-0.00475541,1.82989e-11,0,-36268.3,-2713.11
27.5013,8.49533,5.5,0.0012713,-0.00466543,1.00126e-11,0,-36105.1,-2102.36
28.5008,8.49539,5.5,0.000764774,-0.00461028,-4.25639e-12,0,-36014,-1320.82
29.5003,8.49542,5.5,0.000255271,-0.00458413,-1.07369e-11,0,-35973,-449.615
0.500372,9.47302,5.5,0.000371816,-0.0269808,1.95402e-10,5,-230022,947.464
1.5011,9.47314,5.5,0.00110428,-0.0268586,3.30597e-10,5,-230359,2883.95
2.50181,9.4734,5.5,0.00180701,-0.0266013,1.12698e-10,5,-230674,5068.64
3.50247,9.47381,5.5,0.00246812,-0.0261942,-3.62523e-10,5,-230730,7423.48
4.50308,9.47437,5.5,0.00308224,-0.0256276,-6.27943e-10,4,-231031,9976.67
5.50365,9.47509,5.5,0.00364822,-0.024909,-4.34026e-10,5,-231910,12524
6.50416,9.47593,5.5,0.00416023,-0.0240687,2.04727e-10,4,-233175,14644.7
7.5046,9.47686,5.5,0.00459999,-0.0231425,4.4606e-10,5,-235130,16002
8.50494,9.47784,5.5,0.00494409,-0.0221631,6.88382e-11,5,-237694,16935.3
9.5052,9.47886,5.5,0.00519513,-0.0211391,-4.16692e-11,4,-233924,18950.9
10.5054,9.47995,5.5,0.00537917,-0.0200483,9.41639e-11,4,-225774,22079.7
11.5055,9.48113,5.5,0.00552098,-0.0188712,1.21378e-10,4,-214452,25611.6
12.5056,9.48241,5.5,0.00563973,-0.0175855,1.10107e-10,4,-200550,29361.6
13.5057,9.48383,5.5,0.00573701,-0.0161705,7.69933e-11,4,-186182,34051.2
14.5058,9.48535,5.5,0.00578737,-0.0146544,5.64936e-11,4,-165381,37564.4
15.5057,9.48686,5.5,0.00574754,-0.0131438,3.00753e-11,4,-144656,38983.7
16.5056,9.48828,5.5,0.00560493,-0.0117155,1.52834e-11,4,-120247,38827.9
17.5054,9.48962,5.5,0.00537579,-0.0103776,1.16899e-11,0,-94101,37020.7
18.5051,9.49085,5.5,0.00506658,-0.00915395,-2.30838e-11,0,-72767.9,33318.4
19.5046,9.49203,5.5,0.00462605,-0.0079741,-7.07622e-11,0,-45874.2,30753.6
20.5041,9.49305,5.5,0.00413605,-0.00695483,-9.41818e-11,0,-15676,7290.42
21.5037,9.49376,5.5,0.00371038,-0.00623546,-6.73558e-11,0,-13956.1,1190.44
22.5033,9.49428,5.5,0.00331024,-0.00571647,-2.81317e-11,0,-12722.2,-855.97
23.5029,9.49466,5.5,0.00290954,-0.00533984,-9.43969e-12,0,-12404.2,-1534.6
24.5025,9.49493,5.5,0.00249764,-0.00506652,1.69658e-11,0,-12253.2,-1673.58
25.5021,9.49513,5.5,0.00207075,-0.00487004,3.65216e-11,0,-12180.8,-1556.76
26.5016,9.49527,5.5,0.00162875,-0.00473174,2.94325e-11,0,-12140.9,-1303.6
27.5012,9.49536,5.5,0.00117357,-0.00463842,1.24086e-11,0,-12118.2,-973.195
28.5007,9.49542,5.5,0.000708333,-0.00458095,-3.94021e-12,0,-12105.8,-598.883
29.5002,9.49545,5.5,0.00023682,-0.00455361,-1.45293e-11,0,-12100.3,-201.979
0.500319,10.4712,0.5,0.000319027,-0.0287924,3.13123e-10,4,-207575,1088.69
1.50095,10.4713,0.5,0.000947071,-0.0286515,3.66494e-10,5,-207951,3299.27
2.50155,10.4716,0.5,0.00154683,-0.0283604,2.03442e-10,5,-208394,5456.47
3.50211,10.4721,0.5,0.00210641,-0.0279106,-1.67605e-10,5,-208708,7871.17
4.50262,10.4727,0.5,0.00262216,-0.0273027,-3.80227e-10,4,-209313,10648
5.5031,10.4735,0.5,0.00309651,-0.0265473,-5.31068e-10,5,-209995,13305.9
6.50353,10.4743,0.5,0.00353008,-0.025664,-2.2217e-10,5,-210715,15511.2
7.50391,10.4753,0.5,0.00391238,-0.0246762,2.44821e-10,4,-211840,17077.5
8.50422,10.4764,0.5,0.00422257,-0.0236156,1.66768e-10,5,-213600,18177.4
9.50445,10.4775,0.5,0.00444926,-0.0225033,2.9162e-11,4,-212105,19715.1
10.5046,10.4787,0.5,0.00460891,-0.0213281,1.63163e-11,4,-204196,22246.6
11.5047,10.4799,0.5,0.00472697,-0.0200743,5.48904e-11,4,-193634,25674.5
12.5048,10.4813,0.5,0.00481967,-0.0187196,7.49357e-11,4,-181480,30434.7
13.5049,10.4828,0.5,0.00489372,-0.0172272,7.67799e-11,4,-166713,35703.2
14.5049,10.4844,0.5,0.00493942,-0.0155746,4.1872e-11,4,-142714,39928.3
15.5049,10.4861,0.5,0.00491755,-0.0138767,3.75712e-11,4,-120555,40694
16.5048,10.4877,0.5,0.00481388,-0.0122677,4.18621e-11,4,-94998.9,39354.5
17.5047,10.4892,0.5,0.00465464,-0.010756,-3.35666e-11,4,-67419,38817.8
18.5045,10.4906,0.5,0.00446597,-0.00940404,-1.2682e-10,0,-49674.8,37128.9
0.500319,10.4712,1.5,0.000319026,-0.0287924,8.57731e-10,5,-207576,1088.69
1.50095,10.4713,1.5,0.000947069,-0.0286515,9.87572e-10,5,-207951,3299.3
2.50155,10.4716,1.5,0.00154683,-0.0283604,4.87894e-10,5,-208394,5456.53
3.50211,10.4721,1.5,0.00210641,-0.0279106,-5.76661e-10,5,-208708,7871.23
4.50262,10.4727,1.5,0.00262216,-0.0273027,-1.14282e-09,5,-209312,10648
5.5031,10.4735,1.5,0.00309652,-0.0265473,-1.35247e-09,4,-209995,13305.9
6.50353,10.4743,1.5,0.00353009,-0.025664,-4.54457e-10,5,-210715,15511.1
7.50391,10.4753,1.5,0.00391239,-0.0246762,7.97794e-10,4,-211840,17077.4
8.50422,10.4764,1.5,0.00422257,-0.0236156,4.46924e-10,5,-213601,18177.4
9.50445,10.4775,1.5,0.00444926,-0.0225033,1.45947e-11,4,-212105,19715.1
10.5046,10.4787,1.5,0.00460891,-0.0213281,8.70653e-11,4,-204196,22246.7
11.5047,10.4799,1.5,0.00472697,-0.0200743,1.34046e-10,4,-193634,25674.6
12.5048,10.4813,1.5,0.00481967,-0.0187196,1.74447e-10,4,-181480,30434.8
13.5049,10.4828,1.5,0.00489372,-0.0172272,1.98613e-10,4,-166713,35703.2
14.5049,10.4844,1.5,0.00493942,-0.0155746,1.63089e-10,4,-142714,39928.3
15.5049,10.4861,1.5,0.00491755,-0.0138767,1.69889e-10,4,-120555,40694
16.5048,10.4877,1.5,0.00481388,-0.0122677,1.51651e-10,4,-94998.9,39354.5
17.5047,10.4892,1.5,0.00465464,-0.010756,-4.74194e-11,4,-67419.1,38817.8
18.5045,10.4906,1.5,0.00446597,-0.00940404,-3.12439e-10,0,-49674.9,37128.9
0.500319,10.4712,2.5,0.000319026,-0.0287924,1.10722e-09,5,-207576,1088.71
1.50095,10.4713,2.5,0.000947067,-0.0286515,1.24154e-09,5,-207951,3299.3
2.50155,10.4716,2.5,0.00154683,-0.0283604,5.42197e-10,4,-208394,5456.52
3.50211,10.4721,2.5,0.00210641,-0.0279106,-9.15526e-10,5,-208708,7871.28
4.50262,10.4727,2.5,0.00262216,-0.0273027,-1.71908e-09,4,-209312,10648
5.5031,10.4735,2.5,0.00309652,-0.0265473,-1.60144e-09,5,-209995,13305.8
6.50353,10.4743,2.5,0.00353009,-0.025664,-3.14996e-10,5,-210715,15511.1
7.50391,10.4753,2.5,0.00391239,-0.0246762,1.2148e-09,5,-211841,17077.4
8.50422,10.4764,2.5,0.00422257,-0.0236156,6.27571e-10,5,-213601,18177.4
9.50445,10.4775,2.5,0.00444926,-0.0225033,-9.88101e-11,4,-212105,19715.1
10.5046,10.4787,2.5,0.00460891,-0.0213281,1.41938e-10,4,-204196,22246.7
11.5047,10.4799,2.5,0.00472697,-0.0200743,2.18247e-10,4,-193634,25674.6
12.5048,10.4813,2.5,0.00481967,-0.0187196,2.4966e-10,4,-181480,30434.8
13.5049,10.4828,2.5,0.00489372,-0.0172272,2.82355e-10,4,-166713,35703.2
14.5049,10.4844,2.5,0.00493942,-0.0155746,2.83558e-10,4,-142714,39928.3
15.5049,10.4861,2.5,0.00491755,-0.0138767,2.7487e-10,4,-120555,40694
16.5048,10.4877,2.5,0.00481388,-0.0122677,2.10011e-10,4,-94998.9,39354.6
17.5047,10.4892,2.5,0.00465464,-0.010756,-1.11951e-11,4,-67419,38817.9
18.5045,10.4906,2.5,0.00446597,-0.00940404,-3.84283e-10,0,-49674.9,37129
0.500319,10.4712,3.5,0.000319025,-0.0287924,9.44923e-10,4,-207576,1088.73
1.50095,10.4713,3.5,0.000947065,-0.0286515,1.05372e-09,5,-207951,3299.3
2.50155,10.4716,3.5,0.00154682,-0.0283604,4.40304e-10,5,-208394,5456.5
3.50211,10.4721,3.5,0.0021064,-0.0279106,-9.7494e-10,5,-208708,7871.28
4.50262,10.4727,3.5,0.00262216,-0.0273027,-1.86266e-09,5,-209312,10648
5.5031,10.4735,3.5,0.00309652,-0.0265473,-1.40689e-09,4,-209994,13305.8
6.50353,10.4743,3.5,0.00353009,-0.025664,9.99231e-12,4,-210715,15511.1
7.50391,10.4753,3.5,0.00391239,-0.0246762,1.35537e-09,5,-211841,17077.4
8.50422,10.4764,3.5,0.00422257,-0.0236156,6.80318e-10,5,-213601,18177.5
9.50445,10.4775,3.5,0.00444926,-0.0225033,-1.96463e-10,4,-212105,19715.1
10.5046,10.4787,3.5,0.00460891,-0.0213281,1.51314e-10,4,-204196,22246.7
11.5047,10.4799,3.5,0.00472697,-0.0200743,3.31457e-10,4,-193634,25674.5
12.5048,10.4813,3.5,0.00481967,-0.0187196,3.45251e-10,4,-181480,30434.8
13.5049,10.4828,3.5,0.00489372,-0.0172272,3.01934e-10,4,-166713,35703.2
14.5049,10.4844,3.5,0.00493942,-0.0155746,2.72253e-10,4,-142714,39928.3
15.5049,10.4861,3.5,0.00491756,-0.0138767,2.18708e-10,4,-120555,40694.1
16.5048,10.4877,3.5,0.00481388,-0.0122677,1.53255e-10,4,-94998.9,39354.6
17.5047,10.4892,3.5,0.00465464,-0.010756,1.12719e-11,4,-67419,38817.9
18.5045,10.4906,3.5,0.00446597,-0.00940404,-3.23413e-10,0,-49674.8,37129
0.500319,10.4712,4.5,0.000319024,-0.0287924,5.44165e-10,4,-207576,1088.73
1.50095,10.4713,4.5,0.000947064,-0.0286515,6.90218e-10,5,-207951,3299.34
2.50155,10.4716,4.5,0.00154682,-0.0283604,2.56088e-10,5,-208394,5456.55
3.50211,10.4721,4.5,0.0021064,-0.0279106,-8.50159e-10,5,-208708,7871.32
4.50262,10.4727,4.5,0.00262216,-0.0273027,-1.47281e-09,5,-209312,10648
5.5031,10.4735,4.5,0.00309652,-0.0265473,-1.00806e-09,4,-209994,13305.7
6.50353,10.4743,4.5,0.00353009,-0.025664,1.60581e-10,4,-210715,15511.1
7.50391,10.4753,4.5,0.00391239,-0.0246762,1.17578e-09,4,-211841,17077.4
8.50422,10.4764,4.5,0.00422257,-0.0236156,5.48893e-10,5,-213601,18177.5
9.50445,10.4775,4.5,0.00444926,-0.0225033,-1.65563e-10,4,-212105,19715.1
10.5046,10.4787,4.5,0.00460891,-0.0213281,1.65154e-10,4,-204196,22246.7
11.5047,10.4799,4.5,0.00472697,-0.0200743,3.29437e-10,4,-193634,25674.5
12.5048,10.4813,4.5,0.00481967,-0.0187196,3.20243e-10,4,-181480,30434.7
13.5049,10.4828,4.5,0.00489372,-0.0172272,2.10563e-10,4,-166713,35703.2
14.5049,10.4844,4.5,0.00493942,-0.0155746,1.54186e-10,4,-142714,39928.2
15.5049,10.4861,4.5,0.00491756,-0.0138767,1.16639e-10,4,-120555,40694
16.5048,10.4877,4.5,0.00481388,-0.0122677,9.51029e-11,4,-94998.9,39354.6
17.5047,10.4892,4.5,0.00465464,-0.010756,2.48885e-11,4,-67419,38817.9
18.5045,10.4906,4.5,0.00446597,-0.00940404,-1.58366e-10,0,-49674.8,37129
0.500319,10.4712,5.5,0.000319023,-0.0287924,1.61849e-10,5,-207576,1088.74
1.50095,10.4713,5.5,0.000947061,-0.0286515,2.56958e-10,5,-207951,3299.37
2.50155,10.4716,5.5,0.00154682,-0.0283604,7.35292e-11,5,-208394,5456.65
3.50211,10.4721,5.5,0.0021064,-0.0279106,-3.8169e-10,5,-208708,7871.4
4.50262,10.4727,5.5,0.00262216,-0.0273027,-5.6665e-10,5,-209312,10648
5.5031,10.4735,5.5,0.00309652,-0.0265473,-3.81212e-10,5,-209995,13305.8
6.50353,10.4743,5.5,0.0035301,-0.025664,6.78787e-11,4,-210715,15511.1
7.50391,10.4753,5.5,0.00391239,-0.0246762,4.82235e-10,4,-211841,17077.4
8.50422,10.4764,5.5,0.00422257,-0.0236156,2.1599e-10,5,-213601,18177.4
9.50445,10.4775,5.5,0.00444926,-0.0225033,-5.33427e-11,4,-212104,19715.1
10.5046,10.4787,5.5,0.00460891,-0.0213281,8.50286e-11,4,-204196,22246.7
11.5047,10.4799,5.5,0.00472697,-0.0200743,1.37072e-10,4,-193634,25674.5
12.5048,10.4813,5.5,0.00481967,-0.0187196,1.25141e-10,4,-181480,30434.7
13.5049,10.4828,5.5,0.00489372,-0.0172272,6.91507e-11,4,-166713,35703.2
14.5049,10.4844,5.5,0.00493942,-0.0155746,4.42745e-11,4,-142714,39928.2
15.5049,10.4861,5.5,0.00491756,-0.0138767,4.04831e-11,4,-120555,40694
16.5048,10.4877,5.5,0.00481388,-0.0122677,4.20702e-11,4,-94998.9,39354.5
17.5047,10.4892,5.5,0.00465464,-0.010756,1.62742e-11,4,-67419,38817.9
18.5045,10.4906,5.5,0.00446597,-0.00940404,-3.36173e-11,0,-49674.8,37129
0.500259,11.4696,0.5,0.000259332,-0.0303617,1.28381e-10,4,-185496,1225.06
1.50077,11.4698,0.5,0.00076979,-0.0302046,1.92406e-10,4,-185675,3588.87
2.50126,11.4701,0.5,0.00125646,-0.0298831,1.5821e-10,5,-186079,5961.93
3.50171,11.4706,0.5,0.00170815,-0.029397,4.44823e-11,5,-186985,8605.33
4.50212,11.4712,0.5,0.00212274,-0.0287556,-9.49152e-11,5,-187677,11445.2
5.5025,11.472,0.5,0.00250478,-0.0279712,-2.1727e-10,5,-187941,14036
6.50286,11.4729,0.5,0.00285576,-0.0270558,1.39545e-11,5,-188170,16134.6
7.50317,11.474,0.5,0.00316844,-0.0260233,2.38479e-10,5,-188806,17875.1
8.50343,11.4751,0.5,0.0034263,-0.0248983,1.26868e-11,5,-189985,19147.2
9.50361,11.4763,0.5,0.00361431,-0.0237069,-1.35672e-10,4,-189531,20511.7
10.5037,11.4775,0.5,0.00374475,-0.0224564,-2.51316e-11,4,-182301,22603.9
11.5038,11.4789,0.5,0.00384026,-0.0211334,3.047e-11,0,-172968,26085.2
12.5039,11.4803,0.5,0.00390721,-0.0197103,3.50412e-11,0,-162170,31137.1
13.5039,11.4819,0.5,0.00394813,-0.018144,4.88113e-11,4,-149057,37406.3
14.504,11.4836,0.5,0.00397264,-0.0163633,4.06565e-11,4,-120242,41567.4
15.504,11.4855,0.5,0.00396384,-0.014484,2.11275e-11,4,-93514.6,38456.6
16.5039,11.4873,0.5,0.00390231,-0.012698,2.19248e-13,4,-67308.5,34889.2
17.5038,11.489,0.5,0.00381061,-0.0110295,-6.92852e-11,4,-44237.4,30303.1
0.500259,11.4696,1.5,0.000259332,-0.0303617,4.05644e-10,4,-185496,1225.05
1.50077,11.4698,1.5,0.000769789,-0.0302046,5.50943e-10,5,-185675,3588.87
2.50126,11.4701,1.5,0.00125646,-0.0298831,3.38225e-10,5,-186079,5961.92
3.50171,11.4706,1.5,0.00170815,-0.029397,-6.86055e-11,5,-186985,8605.31
4.50212,11.4712,1.5,0.00212274,-0.0287556,-3.92988e-10,5,-187677,11445.2
5.5025,11.472,1.5,0.00250478,-0.0279712,-5.17037e-10,5,-187941,14036
6.50286,11.4729,1.5,0.00285576,-0.0270558,1.18734e-10,5,-188170,16134.5
7.50317,11.474,1.5,0.00316844,-0.0260233,6.41588e-10,5,-188806,17875
8.50343,11.4751,1.5,0.0034263,-0.0248983,4.77467e-11,5,-189986,19147.1
9.50361,11.4763,1.5,0.00361431,-0.0237069,-2.99836e-10,5,-189531,20511.6
10.5037,11.4775,1.5,0.00374475,-0.0224564,-2.66909e-11,4,-182302,22603.9
11.5038,11.4789,1.5,0.00384026,-0.0211334,7.80931e-11,0,-172968,26085.2
12.5039,11.4803,1.5,0.00390721,-0.0197103,1.06795e-10,0,-162170,31137.1
13.5039,11.4819,1.5,0.00394813,-0.018144,1.29141e-10,4,-149057,37406.3
14.504,11.4836,1.5,0.00397264,-0.0163633,1.24423e-10,4,-120242,41567.4
15.504,11.4855,1.5,0.00396384,-0.014484,1.30685e-10,4,-93514.6,38456.6
16.5039,11.4873,1.5,0.00390231,-0.012698,6.5521e-11,4,-67308.5,34889.2
17.5038,11.489,1.5,0.00381061,-0.0110295,-1.74273e-10,4,-44237.4,30303.1
